,T,E,Trade_random,Trade_search,Trade_market
0,183.0,1.0,0,0,0
1,169.0,1.0,0,0,0
2,172.0,1.0,0,0,0
3,141.0,1.0,0,0,0
4,225.0,1.0,0,0,0
5,137.0,1.0,0,0,0
6,172.0,1.0,0,0,0
7,220.0,1.0,0,0,0
8,165.0,1.0,0,0,0
9,154.0,1.0,0,0,0
10,116.0,1.0,0,0,0
11,217.0,1.0,0,0,0
12,183.0,1.0,0,0,0
13,158.0,1.0,0,0,0
14,218.0,1.0,0,0,0
15,158.0,1.0,0,0,0
16,120.0,1.0,0,0,0
17,165.0,1.0,0,0,0
18,152.0,1.0,0,0,0
19,202.0,1.0,0,0,0
20,212.0,1.0,0,0,0
21,168.0,1.0,0,0,0
22,140.0,1.0,0,0,0
23,120.0,1.0,0,0,0
24,174.0,1.0,0,0,0
25,137.0,1.0,0,0,0
26,193.0,1.0,0,0,0
27,137.0,1.0,0,0,0
28,117.0,1.0,0,0,0
29,144.0,1.0,0,0,0
30,202.0,1.0,0,0,0
31,188.0,1.0,0,0,0
32,195.0,1.0,0,0,0
33,215.0,1.0,0,0,0
34,157.0,1.0,0,0,0
35,167.0,1.0,0,0,0
36,191.0,1.0,0,0,0
37,175.0,1.0,0,0,0
38,128.0,1.0,0,0,0
39,130.0,1.0,0,0,0
40,122.0,1.0,0,0,0
41,171.0,1.0,0,0,0
42,197.0,1.0,0,0,0
43,229.0,1.0,0,0,0
44,120.0,1.0,0,0,0
45,207.0,1.0,0,0,0
46,143.0,1.0,0,0,0
47,186.0,1.0,0,0,0
48,186.0,1.0,0,0,0
49,139.0,1.0,0,0,0
50,177.0,1.0,0,0,0
51,167.0,1.0,0,0,0
52,124.0,1.0,0,0,0
53,223.0,1.0,0,0,0
54,156.0,1.0,0,0,0
55,132.0,1.0,0,0,0
56,115.0,1.0,0,0,0
57,150.0,1.0,0,0,0
58,226.0,1.0,0,0,0
59,229.0,1.0,0,0,0
60,227.0,1.0,0,0,0
61,177.0,1.0,0,0,0
62,121.0,1.0,0,0,0
63,119.0,1.0,0,0,0
64,126.0,1.0,0,0,0
65,129.0,1.0,0,0,0
66,218.0,1.0,0,0,0
67,208.0,1.0,0,0,0
68,115.0,1.0,0,0,0
69,163.0,1.0,0,0,0
70,160.0,1.0,0,0,0
71,152.0,1.0,0,0,0
72,121.0,1.0,0,0,0
73,166.0,1.0,0,0,0
74,156.0,1.0,0,0,0
75,197.0,1.0,0,0,0
76,145.0,1.0,0,0,0
77,208.0,1.0,0,0,0
78,225.0,1.0,0,0,0
79,187.0,1.0,0,0,0
80,170.0,1.0,0,0,0
81,134.0,1.0,0,0,0
82,189.0,1.0,0,0,0
83,119.0,1.0,0,0,0
84,125.0,1.0,0,0,0
85,210.0,1.0,0,0,0
86,187.0,1.0,0,0,0
87,116.0,1.0,0,0,0
88,209.0,1.0,0,0,0
89,119.0,1.0,0,0,0
90,118.0,1.0,0,0,0
91,204.0,1.0,0,0,0
92,172.0,1.0,0,0,0
93,183.0,1.0,0,0,0
94,163.0,1.0,0,0,0
