,T,E,Trade_random,Trade_search,Trade_market
0,313.0,1.0,0,0,0
1,281.0,1.0,0,0,0
2,1000.0,0.0,0,0,0
3,317.0,1.0,0,0,0
4,372.0,1.0,0,0,0
5,256.0,1.0,0,0,0
6,326.0,1.0,0,0,0
7,327.0,1.0,0,0,0
8,362.0,1.0,0,0,0
9,292.0,1.0,0,0,0
10,1000.0,0.0,0,0,0
11,393.0,1.0,0,0,0
12,332.0,1.0,0,0,0
13,389.0,1.0,0,0,0
14,1000.0,0.0,0,0,0
15,1000.0,0.0,0,0,0
16,1000.0,0.0,0,0,0
17,260.0,1.0,0,0,0
18,282.0,1.0,0,0,0
19,332.0,1.0,0,0,0
20,286.0,1.0,0,0,0
21,1000.0,0.0,0,0,0
22,482.0,1.0,0,0,0
23,1000.0,0.0,0,0,0
24,439.0,1.0,0,0,0
25,1000.0,0.0,0,0,0
26,303.0,1.0,0,0,0
27,298.0,1.0,0,0,0
28,280.0,1.0,0,0,0
29,368.0,1.0,0,0,0
30,378.0,1.0,0,0,0
31,335.0,1.0,0,0,0
32,1000.0,0.0,0,0,0
33,322.0,1.0,0,0,0
34,358.0,1.0,0,0,0
35,1000.0,0.0,0,0,0
36,270.0,1.0,0,0,0
37,1000.0,0.0,0,0,0
38,329.0,1.0,0,0,0
39,411.0,1.0,0,0,0
40,498.0,1.0,0,0,0
41,253.0,1.0,0,0,0
42,276.0,1.0,0,0,0
43,333.0,1.0,0,0,0
44,366.0,1.0,0,0,0
45,298.0,1.0,0,0,0
46,447.0,1.0,0,0,0
47,403.0,1.0,0,0,0
48,494.0,1.0,0,0,0
49,301.0,1.0,0,0,0
50,1000.0,0.0,0,0,0
51,412.0,1.0,0,0,0
52,1000.0,0.0,0,0,0
53,433.0,1.0,0,0,0
54,319.0,1.0,0,0,0
55,1000.0,0.0,0,0,0
56,257.0,1.0,0,0,0
57,239.0,1.0,0,0,0
58,288.0,1.0,0,0,0
59,459.0,1.0,0,0,0
60,289.0,1.0,0,0,0
61,358.0,1.0,0,0,0
62,212.0,1.0,0,0,0
63,569.0,1.0,0,0,0
64,1000.0,0.0,0,0,0
65,1000.0,0.0,0,0,0
66,363.0,1.0,0,0,0
67,437.0,1.0,0,0,0
68,479.0,1.0,0,0,0
69,1000.0,0.0,0,0,0
70,319.0,1.0,0,0,0
71,373.0,1.0,0,0,0
72,1000.0,0.0,0,0,0
73,297.0,1.0,0,0,0
74,252.0,1.0,0,0,0
75,425.0,1.0,0,0,0
76,294.0,1.0,0,0,0
77,327.0,1.0,0,0,0
78,295.0,1.0,0,0,0
79,198.0,1.0,0,0,0
80,552.0,1.0,0,0,0
81,1000.0,0.0,0,0,0
82,393.0,1.0,0,0,0
83,588.0,1.0,0,0,0
84,555.0,1.0,0,0,0
85,1000.0,0.0,0,0,0
86,244.0,1.0,0,0,0
87,356.0,1.0,0,0,0
88,253.0,1.0,0,0,0
89,917.0,1.0,0,0,0
90,1000.0,0.0,0,0,0
91,272.0,1.0,0,0,0
92,283.0,1.0,0,0,0
93,264.0,1.0,0,0,0
94,280.0,1.0,0,0,0
95,311.0,1.0,0,0,0
96,354.0,1.0,0,0,0
97,291.0,1.0,0,0,0
98,571.0,1.0,0,0,0
99,305.0,1.0,0,0,0
100,310.0,1.0,0,0,0
101,364.0,1.0,0,0,0
102,1000.0,0.0,0,0,0
103,1000.0,0.0,0,0,0
104,1000.0,0.0,0,0,0
105,310.0,1.0,0,0,0
106,383.0,1.0,0,0,0
107,438.0,1.0,0,0,0
108,348.0,1.0,0,0,0
109,314.0,1.0,0,0,0
110,339.0,1.0,0,0,0
111,363.0,1.0,0,0,0
112,318.0,1.0,0,0,0
113,350.0,1.0,0,0,0
114,260.0,1.0,0,0,0
115,270.0,1.0,0,0,0
116,1000.0,0.0,0,0,0
117,242.0,1.0,0,0,0
118,1000.0,0.0,0,0,0
119,335.0,1.0,0,0,0
120,1000.0,0.0,0,0,0
121,304.0,1.0,0,0,0
122,560.0,1.0,0,0,0
123,280.0,1.0,0,0,0
124,1000.0,0.0,0,0,0
125,1000.0,0.0,0,0,0
126,264.0,1.0,0,0,0
127,418.0,1.0,0,0,0
128,379.0,1.0,0,0,0
129,261.0,1.0,0,0,0
130,344.0,1.0,0,0,0
131,317.0,1.0,0,0,0
132,353.0,1.0,0,0,0
133,1000.0,0.0,0,0,0
134,289.0,1.0,0,0,0
135,1000.0,0.0,0,0,0
136,322.0,1.0,0,0,0
137,323.0,1.0,0,0,0
138,276.0,1.0,0,0,0
139,317.0,1.0,0,0,0
140,309.0,1.0,0,0,0
141,361.0,1.0,0,0,0
142,286.0,1.0,0,0,0
143,1000.0,0.0,0,0,0
144,216.0,1.0,0,0,0
145,277.0,1.0,0,0,0
146,1000.0,0.0,0,0,0
147,274.0,1.0,0,0,0
148,365.0,1.0,0,0,0
149,351.0,1.0,0,0,0
150,280.0,1.0,0,0,0
151,293.0,1.0,0,0,0
152,1000.0,0.0,0,0,0
153,324.0,1.0,0,0,0
154,238.0,1.0,0,0,0
155,255.0,1.0,0,0,0
156,266.0,1.0,0,0,0
157,355.0,1.0,0,0,0
158,1000.0,0.0,0,0,0
159,227.0,1.0,0,0,0
160,251.0,1.0,0,0,0
161,244.0,1.0,0,0,0
162,339.0,1.0,0,0,0
163,275.0,1.0,0,0,0
164,240.0,1.0,0,0,0
165,291.0,1.0,0,0,0
166,334.0,1.0,0,0,0
167,307.0,1.0,0,0,0
168,279.0,1.0,0,0,0
169,1000.0,0.0,0,0,0
170,296.0,1.0,0,0,0
171,227.0,1.0,0,0,0
172,378.0,1.0,0,0,0
173,248.0,1.0,0,0,0
174,264.0,1.0,0,0,0
175,1000.0,0.0,0,0,0
176,347.0,1.0,0,0,0
177,341.0,1.0,0,0,0
